2,0.0005543231964111328
3,0.0004622936248779297
4,0.0017266273498535156
5,0.00047969818115234375
6,0.0004436969757080078
7,0.00046515464782714844
8,0.0006327629089355469
9,0.0006923675537109375
10,0.0010786056518554688
11,0.0007038116455078125
12,0.0006542205810546875
13,0.0011653900146484375
14,0.0019075870513916016
15,0.0008835792541503906
16,0.0007388591766357422
17,0.0008549690246582031
18,0.0009894371032714844
19,0.0011031627655029297
20,0.0012772083282470703
21,0.004353523254394531
22,0.002159595489501953
23,0.002285480499267578
24,0.0023980140686035156
25,0.006028890609741211
26,0.0026564598083496094
27,0.002760648727416992
28,0.007784605026245117
29,0.0031554698944091797
30,0.00699925422668457
31,0.003261089324951172
32,0.003907203674316406
33,0.007047176361083984
34,0.0028104782104492188
35,0.003835439682006836
36,0.0031595230102539062
37,0.0027382373809814453
38,0.0030984878540039062
39,0.008126974105834961
40,0.005198240280151367
41,0.006704568862915039
42,0.0042073726654052734
43,0.005932807922363281
44,0.005197048187255859
45,0.021076440811157227
46,0.00774836540222168
47,0.00584721565246582
48,0.005631446838378906
49,0.03205466270446777
50,0.004813432693481445
51,0.0058422088623046875
52,0.0051877498626708984
53,0.0055654048919677734
54,0.019606351852416992
55,0.006636142730712891
56,0.007363080978393555
57,0.021806955337524414
58,0.008780479431152344
59,0.009556293487548828
60,0.025475025177001953
61,0.015086174011230469
62,0.009617805480957031
63,0.0076978206634521484
64,0.010405540466308594
65,0.010805845260620117
66,0.00719761848449707
67,0.010816097259521484
68,0.009590625762939453
69,0.007638692855834961
70,0.009384632110595703
71,0.006910085678100586
72,0.009165287017822266
73,0.017297029495239258
74,0.008642911911010742
75,0.007349967956542969
76,0.008877992630004883
77,0.008042335510253906
78,0.012622594833374023
79,0.007909536361694336
80,0.010323047637939453
81,0.01020359992980957
82,0.008472204208374023
83,0.013303756713867188
84,0.013163089752197266
85,0.013349533081054688
86,0.013580322265625
87,0.015380859375
88,0.018075942993164062
89,0.01417684555053711
90,0.014339923858642578
91,0.0146636962890625
92,0.015578031539916992
93,0.016388416290283203
94,0.014738321304321289
95,0.016501426696777344
96,0.01792001724243164
97,0.017320632934570312
98,0.01633477210998535
99,0.013470888137817383
100,0.013390541076660156
101,0.012488603591918945
102,0.014214515686035156
103,0.014971017837524414
104,0.013782978057861328
105,0.014776468276977539
106,0.014451742172241211
107,0.01510930061340332
108,0.015627384185791016
109,0.013749837875366211
110,0.014895200729370117
111,0.01654505729675293
112,0.016646146774291992
113,0.015999555587768555
114,0.017750263214111328
115,0.014963388442993164
116,0.01665019989013672
117,0.014636754989624023
118,0.01842188835144043
119,0.016939640045166016
120,0.014447212219238281
121,0.017934322357177734
122,0.016843557357788086
123,0.01750969886779785
124,0.016284704208374023
125,0.01660013198852539
126,0.019853591918945312
127,0.01636338233947754
128,0.01787734031677246
129,0.018993377685546875
130,0.017867565155029297
131,0.02438807487487793
132,0.02090930938720703
133,0.02109551429748535
134,0.02271437644958496
135,0.018149137496948242
136,0.01741170883178711
137,0.021815776824951172
138,0.019794464111328125
139,0.019304275512695312
140,0.017647981643676758
141,0.02093052864074707
142,0.01814556121826172
143,0.017972946166992188
144,0.01853346824645996
145,0.018941402435302734
146,0.019149065017700195
147,0.018769025802612305
148,0.019663333892822266
149,0.018396377563476562
150,0.01967334747314453
151,0.019078731536865234
152,0.018616199493408203
153,0.022275447845458984
154,0.019307613372802734
155,0.01965785026550293
156,0.02134394645690918
157,0.021073341369628906
158,0.018644332885742188
